geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
GO:0005840	ribosome	http://amigo.geneontology.org/amigo/term/GO:0005840	-0.5487005721096392	-3.174725485130159	0	0	218	./Project_1604390574_GSEA/GO_0005840.png	130	92259;6230;6171;6155;4736;6201;6202;64978;6206;6135;6208;64983;6143;6166;83939;6169;9349;65080;7311;6204;6235;6168;6203;6165;6218;55052;84769;6224;6164;6205;63931;6193;64979;124995;8667;51258;6222;6147;6207;6191;92170;84779;6156;56945;6217;6210;51264;3921;84545;51263;90441;6152;140801;57129;4701;219927;5935;64960;90480;23185;6134;51069;1981;6175;6142;6188;60488;6161;29088;116540;11224;6136;6160;4706;51065;11222;54948;64968;200916;51116;6229;6238;64432;6838;7818;51021;27230;28998;6141;6137;64951;6227;25873;51642;6209;6173;9045;51073;6170;10573;6182;28985;6132;118487;64975;6167;65003;6159;65005;79590;54998;10884;64969;6223;6181;6157;8260;6187;6158;128308;55168;6176;51253;51373;6183;63875;65993;64928;6150;122704	AURKAIP1;CHCHD1;DAP3;EIF2A;EIF3H;EIF4G1;GADD45GIP1;LARP4B;MCTS1;MPV17L2;MRPL10;MRPL11;MRPL12;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL36;MRPL37;MRPL38;MRPL4;MRPL41;MRPL43;MRPL44;MRPL47;MRPL48;MRPL51;MRPL52;MRPL53;MRPL55;MRPL9;MRPS12;MRPS14;MRPS15;MRPS16;MRPS17;MRPS18A;MRPS2;MRPS22;MRPS24;MRPS25;MRPS30;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MTG1;NAA10;NAA11;NDUFA7;NDUFAB1;RBM3;RPL10;RPL10A;RPL10L;RPL11;RPL12;RPL13;RPL14;RPL18;RPL18A;RPL19;RPL22L1;RPL23;RPL23A;RPL24;RPL27;RPL27A;RPL28;RPL29;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL41;RPL8;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS12;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27L;RPS29;RPS3;RPS4X;RPS5;RPS7;RPS8;RPS9;RPSA;RRBP1;SERP1;SURF6;UBA52;ZNF622
GO:0098798	mitochondrial protein complex	http://amigo.geneontology.org/amigo/term/GO:0098798	-0.5669099502781489	-3.3228181526297624	0	0	213	./Project_1604390574_GSEA/GO_0098798.png	144	29103;4711;293;64965;64949;4708;8802;1347;51650;9512;55735;54460;4702;4700;64981;4704;55173;51079;7386;92259;126328;6390;64978;10939;26520;6832;64983;401505;92609;4695;4696;131118;1763;5163;3028;4718;65080;5442;64087;4717;1350;374291;55052;84769;55572;5428;26519;56993;63931;64979;29796;124995;26521;51258;54927;7385;92170;56945;51264;4715;84545;51263;617;26517;57129;6391;9804;1337;4701;219927;4713;64960;4694;51069;4726;54539;60488;100188893;80273;27089;29088;4723;4725;116540;4706;11222;54948;64968;51116;4728;4710;10651;10105;4720;7818;7388;51021;1327;28998;440567;64951;4705;51642;10452;581;4709;51073;10573;6182;1537;118487;10245;10440;64975;65003;4729;65005;79590;4722;6389;140823;400916;4716;10884;64969;10295;55139;128308;55168;51253;51373;4697;1329;6183;63875;65993;8801;4580;64928;6150;7384;9377;7416;122704	AFG3L2;ANKZF1;BAX;BCKDK;BCS1L;CHCHD1;CHCHD10;CHCHD3;COX4I1;COX5A;COX5B;COX6A1;COX7A2;COX7C;CYC1;DAP3;DNA2;DNAJC11;DNAJC15;DNAJC19;FOXRED1;GRPEL1;HSD17B10;MCCC2;MPV17L2;MRPL10;MRPL11;MRPL12;MRPL13;MRPL14;MRPL15;MRPL16;MRPL17;MRPL2;MRPL20;MRPL21;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL30;MRPL32;MRPL34;MRPL36;MRPL37;MRPL38;MRPL4;MRPL41;MRPL43;MRPL44;MRPL47;MRPL48;MRPL51;MRPL52;MRPL53;MRPL55;MRPL9;MRPS10;MRPS12;MRPS14;MRPS15;MRPS16;MRPS17;MRPS18A;MRPS2;MRPS21;MRPS22;MRPS24;MRPS26;MRPS30;MRPS33;MRPS34;MRPS35;MRPS36;MRPS5;MRPS6;MRPS9;MTG1;MTX1;MTX2;NDUFA1;NDUFA10;NDUFA11;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB7;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;PDK1;PMPCB;POLG;POLRMT;PPIF;ROMO1;SDHA;SDHB;SDHC;SLC25A6;SUCLG1;SUCLG2;SUPV3L1;TIMM10;TIMM13;TIMM17A;TIMM17B;TIMM50;TIMM8B;TIMM9;TOMM20;TOMM22;TOMM40;TOMM5;TOMM6;UQCR10;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ;VDAC1
GO:0098793	presynapse	http://amigo.geneontology.org/amigo/term/GO:0098793	0.40725317884440954	2.0404589152161328	0	1.8210749646393212e-4	469	./Project_1604390574_GSEA/GO_0098793.png	197	273;57502;322;53826;23335;1742;9751;1949;9900;23208;27253;9378;22829;8927;3736;1393;9829;5138;5413;22871;2917;23621;1272;23390;135;2054;115207;6532;203190;22848;1141;8867;84258;388662;51560;23025;9699;83992;6860;5217;3738;84966;114088;490;55530;801;774;5538;6571;5798;547;2901;9145;1008;57555;5533;23157;401190;5414;192683;51138;1006;6456;5802;8411;491;5142;26052;492;5579;6844;8851;23413;94030;115827;114131;1759;23673;134957;783;6833;8745;3737;84932;29993;27163;53942;10814;6855;120892;4915;3746;1268;10681;9379;84446;2900;27255;5027;4919;1395;1000;2914;6861;55964;320;3760;284612;8825;79772;2898;57863;3356;776;2741;84162;116;10590;6853;8514;3742;5368;2572;6620;5037;9001;2055;9522;2030;9066;26059;6616;2890;23312;1496;23085;85445;6845;23285;54413;6622;23176;57030;51762;8938;3747;8506;2823;83452;9162;55361;4803;6457;5501;5864;351;140679;3756;60482;7976;3064;5028;10882;5100;10479;4985;386617;4842;8618;3776;793;57528;6572;6453;27445;4763;91752;7399;2903;3312;30818;27020;5179;1813;8973;8499;8871;2918;4922;22854;8447;140730;8224;2916;22987;6517;2899	AAK1;ABCC8;ADAM23;ADCYAP1;ADORA2A;AMPH;APBA1;APBB1;APP;ATP2B1;ATP2B2;ATP2B3;BACE1;BAIAP3;BRSK1;BSN;C1QL1;CACNA1B;CACNA1D;CACNB2;CADM3;CADPS;CALB1;CALM1;CDH10;CDH2;CDH8;CDK5R1;CHRNA6;CHRNB2;CLN8;CNR1;CNTN1;CNTN5;CNTN6;CNTNAP1;CNTNAP4;COPS4;CPLX2;CRHBP;CRHR2;CTNNA2;CTTNBP2;DGKI;DLG4;DMXL2;DNAJC6;DNM1;DNM3;DOC2B;DRD2;EEA1;EFNB3;ERC1;ERC2;FXYD6;FZD3;GAD2;GLRA1;GNB5;GPM6A;GRIA1;GRIK2;GRIK3;GRIK4;GRIK5;GRIN2A;GRM4;GRM6;GRM7;GRM8;HAP1;HSPA8;HTR2A;HTT;IGSF21;ITSN1;KCNA1;KCNA2;KCNA3;KCNA6;KCNAB2;KCNC1;KCNC2;KCNH1;KCNIP3;KCNJ3;KCNK2;KCTD12;KCTD16;KCTD8;KIAA1107;KIAA1109;KIF1A;LGI3;LIN7A;LRRC4B;LRRK2;MCTP1;NAAA;NCS1;NF1;NGF;NLGN1;NLGN2;NLGN3;NLGN4X;NLGN4Y;NOS1;NPTN;NRXN1;NRXN2;NTNG1;NTRK2;NTS;OPRD1;P2RX7;P2RY1;PACSIN1;PCDH17;PCDH8;PCLO;PDE2A;PDE4B;PEBP1;PENK;PFN2;PI4K2A;PNOC;PPFIA2;PPP1CC;PPP3CC;PPT1;PRKCB;PTPRN;PTPRS;RAB2B;RAB33B;RAB3A;RAB3C;RAB6B;RAB8B;RGS7BP;RIMS2;RIMS4;ROR1;SCAMP1;SCAMP5;SCGN;SEPT3;SEPT4;SEPT5;SEPT6;SEPT8;SH3GL2;SH3GL3;SLC17A7;SLC18A2;SLC18A3;SLC29A1;SLC2A4;SLC32A1;SLC5A7;SLC6A17;SLC6A4;SLC9A6;SNAP25;SNCA;SNCB;SNPH;STX12;STX2;STXBP5;SV2A;SV2C;SVOP;SYN1;SYN3;SYNGR1;SYNJ1;SYNJ2;SYP;SYPL2;SYT11;SYT3;SYT4;SYT5;SYT7;TRIM9;UCN3;UNC13A;USH2A;VAMP2;VAMP7;WDR7;ZDHHC17;ZNF804A
GO:1990351	transporter complex	http://amigo.geneontology.org/amigo/term/GO:1990351	0.42101640944461727	2.054041414762142	0	2.081228531016367e-4	315	./Project_1604390574_GSEA/GO_1990351.png	158	3764;10060;1740;3745;1742;126129;55800;3741;3736;3752;8029;7220;22871;5566;5311;6328;94015;2743;2892;85358;23704;1141;50944;1804;57463;9472;482;3778;56479;3738;6332;729956;7439;7225;478;55799;6329;801;774;8911;10242;2901;2891;5193;773;5142;6330;2566;6844;254263;30820;3788;781;134957;8001;783;6833;3737;7223;57101;8913;10021;57113;9312;3746;3763;1193;477;785;84230;2900;9254;6263;7881;11280;3760;2893;55144;2898;776;2741;22908;610;3750;6335;2565;8514;3742;116443;23155;6327;55879;149111;3767;8912;6616;2890;27091;10142;5348;6338;57406;3747;8506;3753;57685;10369;1136;93145;3759;3756;2560;2554;786;388336;2562;4842;3776;6261;6900;1135;170850;2903;3762;30818;1145;845;219527;8973;375567;5310;3757;5350;200959;7222;779;2899;2185;6334;496;2558;20;3748;3785;27092;3739;486;57554;55333;25932;2570;1261;775;9709;168507;348980;474354;6262	ABCA2;ABCC8;ABCC9;ABHD6;AKAP6;AKAP9;AMIGO1;ANO2;ATP1A2;ATP1A3;ATP1B2;ATP4B;BEST1;CACHD1;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1G;CACNA1H;CACNA1I;CACNA1S;CACNA2D1;CACNA2D2;CACNA2D3;CACNB2;CACNB4;CACNG1;CACNG2;CACNG4;CACNG5;CALM1;CASQ2;CHRNA2;CHRNA3;CHRNA6;CHRNB2;CHRNE;CLCC1;CLIC2;CLIC4;CNGA3;CNIH2;CNIH3;CNTN2;CNTNAP1;CPT1C;CUBN;DLG2;DLG4;DPP6;FXYD1;FXYD2;GABRA1;GABRA5;GABRB1;GABRB3;GABRG1;GABRG2;GABRQ;GABRR2;GABRR3;GLRA1;GLRA3;GLRB;GRIA1;GRIA2;GRIA3;GRIA4;GRIK2;GRIK3;GRIK4;GRIK5;GRIN2A;GRIN3A;HCN1;HCN2;HCN4;HERPUD1;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNAB1;KCNAB2;KCNB1;KCNB2;KCNC1;KCNC2;KCNC3;KCND1;KCND3;KCNE1;KCNE4;KCNG3;KCNH1;KCNH2;KCNIP1;KCNIP3;KCNJ11;KCNJ2;KCNJ3;KCNJ5;KCNJ6;KCNJ8;KCNK2;KCNMA1;KCNMB2;KCNQ2;KCNQ5;KCNS2;LRRC18;LRRC55;LRRC7;LRRC8C;LRRC8D;NLGN1;NOS1;OLFM2;PDE4B;PEX12;PKD1;PKD1L1;PKD2;PLN;PRKACA;PTK2B;RYR1;RYR2;RYR3;SACM1L;SCN11A;SCN2B;SCN3A;SCN3B;SCN4A;SCN4B;SCN7A;SCN8A;SCN9A;SCNN1B;SHANK1;SHANK3;SHISA6;SHISA7;SNAP25;STXBP5;SYNJ2BP;TRPC1;TRPC3;TRPC4;TRPC6;TRPC7;TTYH2;VAMP2;VWC2
GO:0060076	excitatory synapse	http://amigo.geneontology.org/amigo/term/GO:0060076	0.5478977335629461	2.0915865551910087	0	2.4280999528524278e-4	48	./Project_1604390574_GSEA/GO_0060076.png	22	57502;1742;26045;23208;22829;8927;64101;22871;2892;50944;729956;2891;5142;6855;869;27255;3760;57863;1496;54413;57030;9162	BSN;CADM3;CBLN1;CNTN6;CTNNA2;DGKI;DLG4;GRIA2;GRIA3;KCNJ3;LRRC4;LRRTM2;NLGN1;NLGN3;NLGN4X;NLGN4Y;PDE4B;SHANK1;SHISA7;SLC17A7;SYP;SYT11
GO:0044306	neuron projection terminus	http://amigo.geneontology.org/amigo/term/GO:0044306	0.45822821668665037	2.066125203515447	0	2.4280999528524278e-4	136	./Project_1604390574_GSEA/GO_0044306.png	60	1742;7345;23208;8927;3736;1393;22848;8867;23025;6860;3738;6571;5798;2901;23157;1006;5579;6844;23413;114131;3737;29993;10814;6855;120892;4915;3746;2643;4919;1395;1756;2898;2741;116;8514;3742;5368;5037;9066;23285;6622;11341;3747;9162;5864;140679;10479;4985;4842;3776;793;6572;6453;7399;3312;30818;5179;1813;8871;4922	AAK1;ADCYAP1;BSN;CALB1;CDH8;CPLX2;CRHBP;CRHR2;DGKI;DLG4;DMD;DRD2;GCH1;GLRA1;GRIK2;GRIK5;HSPA8;ITSN1;KCNA1;KCNA2;KCNA3;KCNA6;KCNAB2;KCNC1;KCNC2;KCNIP3;KCNK2;KIAA1107;LRRK2;NCS1;NOS1;NTRK2;NTS;OPRD1;PACSIN1;PEBP1;PENK;PNOC;PRKCB;PTPRN;RAB3A;ROR1;SCRG1;SEPT6;SLC18A2;SLC18A3;SLC32A1;SLC9A6;SNCA;SYNJ1;SYNJ2;SYP;SYT11;SYT4;SYT7;UCHL1;UCN3;UNC13A;USH2A;VAMP2
GO:0099572	postsynaptic specialization	http://amigo.geneontology.org/amigo/term/GO:0099572	0.4224762950392248	2.0695884743107644	0	2.9137199434229135e-4	320	./Project_1604390574_GSEA/GO_0099572.png	125	4131;3708;440073;23136;22866;57502;8777;64506;64084;1740;4355;107;1742;1949;9863;26045;23208;7074;56899;9201;22829;2534;8927;66000;64101;3752;9829;2911;22871;5063;135;4133;118;85358;9867;10486;53616;1141;5064;5621;50944;4897;9746;8831;729956;2894;23229;2901;1008;57555;401190;8516;5662;5802;491;58512;57689;5142;26052;8851;254263;23413;94030;11178;1759;23542;4744;145581;80315;57622;1630;4915;140735;9513;8787;4905;1000;8825;1266;2898;119;2741;57120;1501;6853;8514;160622;116443;5594;23237;2890;1496;27091;10142;9758;2596;22986;9162;10369;6457;1136;659;79870;664;3756;5028;26115;6654;2554;4985;8536;388336;114798;4842;9101;409;7248;27445;84687;2903;815;22849;3312;27020;1813	ADAM22;ADCY1;ADD1;ADD2;ADORA2A;AKAP9;ANKS1B;ARC;ARHGEF9;ARRB2;ATP2B2;BAALC;BMPR2;BNIP3;BSN;CACNG2;CACNG5;CAMK1;CAMK2A;CAP2;CDH10;CDH2;CDK5R1;CHRNA3;CHRNB2;CLSTN2;CLSTN3;CNIH2;CNKSR2;CNN3;CPEB1;CPEB3;CPEB4;CTNNA2;CTNND2;DCC;DCLK1;DGKI;DLG2;DLG4;DLGAP3;DNAJC6;DNM1;DNM3;DRD2;DYNLL2;EFNB3;EPB41L3;FRMPD4;FXR2;FYN;GABRA1;GAP43;GLRA1;GOPC;GRASP;GRIA1;GRID1;GRIK2;GRIK5;GRIN2A;GRIN3A;GRM1;HSPA8;IQSEC3;ITGA8;ITPR1;KCNAB2;KCND3;KCNH1;LIN7A;LRFN1;LRFN5;LRRC4;LRRC4B;LRRC4C;LRRTM2;LZTS1;MAGI2;MAP1B;MAP2;MAPK1;MAPK8IP2;MPDZ;MPP2;NCS1;NEFH;NLGN1;NLGN2;NLGN4X;NLGN4Y;NOS1;NPTN;NRCAM;NSF;NTRK2;OPRD1;P2RY1;PAK3;PALM;PCLO;PDE4B;PJA2;PPP1R9B;PRNP;PSD;PTPRS;RGS7BP;RGS9;SH3GL3;SHANK1;SHANK3;SHISA6;SHISA7;SLITRK1;SORCS3;SOS1;SYN1;SYNGAP1;SYT11;TANC2;TIAM1;TMEM108;TSC1;USP8
GO:0098978	glutamatergic synapse	http://amigo.geneontology.org/amigo/term/GO:0098978	0.40574018062581874	1.984595250980714	0	3.642149929278642e-4	339	./Project_1604390574_GSEA/GO_0098978.png	138	22866;57502;4644;64084;53826;1740;107;5532;4628;1949;126129;9900;10810;26045;7074;27253;9378;5789;5577;22829;2534;8927;3736;64101;84631;23467;2911;22871;54476;5063;135;8404;5573;8322;53616;50944;388662;23025;7143;83992;6860;5217;3738;4897;10082;9746;8831;729956;2894;490;2901;1008;5533;401190;1006;6456;5802;491;58512;57689;26052;492;254263;23413;50632;94030;1759;5813;23426;145581;2060;8745;4885;10814;120892;1268;140735;3717;869;80863;2047;8787;320;2898;70;3356;8829;160622;116443;5335;9066;23236;26059;6616;23237;2890;27091;10142;54413;4916;9758;22986;57406;9211;2823;9162;10369;6457;5501;93145;5028;5100;26115;8536;388336;29;139065;8526;3208;114798;793;9101;51738;2903;64854;3312;27020;1813;8499;22854;1607;3084;6678;8224;25897;2899;2185;6774	ABHD6;ABR;ACTC1;ADAM22;ADAM23;ADCY1;ADORA2A;AKAP9;APBA1;ARC;ATP2B1;ATP2B2;ATP2B3;BSN;CACNG2;CACNG5;CALB1;CALY;CAMK1;CBLN1;CDH10;CDH8;CLSTN2;CLSTN3;CNIH2;CNKSR2;CNR1;CPLX2;CPT1C;CTTNBP2;DGKB;DGKE;DGKI;DLG2;DLGAP3;DNM1;DNM3;DRD2;DYNLL2;EFNB3;EPHB1;EPS15;ERC2;FRMPD4;FXYD6;FYN;FZD4;GHRL;GPC6;GPM6A;GRASP;GRIA1;GRID1;GRIK2;GRIK3;GRIK5;GRIN2A;GRIN3A;GRIP1;GRM1;HPCA;HSPA8;HTR2A;JAK2;KCNA1;KCNA3;LGI1;LRFN5;LRRC4;LRRC4B;LRRC4C;LRRK2;LRRTM2;MYH10;MYO5A;NCS1;NLGN1;NLGN3;NLGN4X;NLGN4Y;NPTN;NPTX2;NPTXR;NRCAM;NRG1;NRP1;NRXN1;NTNG1;NTRK3;OLFM2;P2RY1;PAK3;PCDH17;PCDH8;PFN2;PLCB1;PLCG1;PPFIA2;PPP1CC;PPP3CB;PPP3CC;PRKAR1A;PRKAR2B;PRRT1;PTK2B;PTPRD;PTPRS;PURA;RGS7BP;RGS9;RNF19A;RNF216;SH3GL2;SH3GL3;SHANK1;SHISA6;SHISA7;SLC6A17;SLITRK1;SLITRK2;SLITRK4;SNAP25;SORCS3;SPARC;SPARCL1;STAT3;SV2A;SYN3;SYNGAP1;SYT4;SYT7;TANC2;TIAM1;TNR;UNC13A;USP46;USP8;WASF3
GO:0098984	neuron to neuron synapse	http://amigo.geneontology.org/amigo/term/GO:0098984	0.42578208779383425	2.0802147652891367	0	3.6421499292786424e-4	320	./Project_1604390574_GSEA/GO_0098984.png	129	4131;3708;440073;23136;22866;57502;8777;64506;64084;1740;4355;107;1742;1949;9863;26045;23208;7074;11069;56899;9201;22829;2534;8927;66000;64101;9829;2911;22871;2917;23621;5063;135;4133;118;85358;9867;10486;53616;5064;5621;50944;4897;9746;8831;729956;2894;23229;2901;57555;401190;8516;6456;5662;5802;491;58512;57689;5142;26052;8851;254263;23413;94030;11178;1759;23542;4744;145581;80315;57622;1630;4915;140735;9513;8787;2900;4905;1000;8825;1266;2898;119;57120;1501;6853;8514;160622;116443;5594;9066;23237;2890;1496;6845;27091;10142;54413;9758;2596;22986;9162;10369;6457;1136;659;79870;664;3756;5028;26115;6654;4985;8536;388336;114798;4842;793;9101;409;7248;27445;84687;2903;815;22849;27020;5179;1813	ADAM22;ADCY1;ADD1;ADD2;ADORA2A;AKAP9;ANKS1B;ARC;ARHGEF9;ARRB2;ATP2B2;BAALC;BACE1;BMPR2;BNIP3;BSN;CACNG2;CACNG5;CALB1;CAMK1;CAMK2A;CAP2;CDH2;CDK5R1;CHRNA3;CLSTN2;CLSTN3;CNIH2;CNKSR2;CNN3;CPEB1;CPEB3;CPEB4;CTNNA2;CTNND2;DCC;DCLK1;DGKI;DLG2;DLG4;DLGAP3;DNAJC6;DNM1;DNM3;DRD2;DYNLL2;EFNB3;EPB41L3;FRMPD4;FXR2;FYN;GAP43;GOPC;GRASP;GRIA1;GRID1;GRIK2;GRIK4;GRIK5;GRIN2A;GRIN3A;GRM1;GRM7;IQSEC3;ITGA8;ITPR1;KCNAB2;KCNH1;LIN7A;LRFN1;LRFN5;LRRC4;LRRC4B;LRRC4C;LRRTM2;LZTS1;MAGI2;MAP1B;MAP2;MAPK1;MAPK8IP2;MPDZ;MPP2;NCS1;NEFH;NLGN1;NLGN2;NLGN3;NLGN4X;NLGN4Y;NOS1;NPTN;NRCAM;NSF;NTRK2;OPRD1;P2RY1;PAK3;PALM;PCLO;PDE4B;PENK;PJA2;PPP1R9B;PRNP;PSD;PTPRS;RAPGEF4;RGS7BP;RGS9;SH3GL2;SH3GL3;SHANK1;SHANK3;SHISA6;SHISA7;SLITRK1;SORCS3;SOS1;SYN1;SYNGAP1;SYT11;SYT7;TANC2;TIAM1;TMEM108;TSC1;USP8;VAMP7
GO:0044309	neuron spine	http://amigo.geneontology.org/amigo/term/GO:0044309	0.4356157676645177	1.9876567581194022	0	4.0468332547540463e-4	156	./Project_1604390574_GSEA/GO_0044309.png	68	4131;6546;322;55619;4355;1742;4628;23208;7074;6547;56899;5577;64101;1902;22871;5566;85358;5064;50944;83992;729956;490;4137;124925;2891;54873;8516;5662;6543;8411;5142;26052;8851;254263;11178;1759;80315;4915;9513;477;5728;320;2893;1266;3908;23237;2890;9758;2823;9162;5501;50807;351;3759;58498;10479;4985;388336;3208;4842;793;9101;3781;409;84687;91752;815;1813	ANKS1B;APBA1;APBB1;APP;ARC;ARRB2;ASAP1;ATP1A2;ATP2B1;CALB1;CAMK2A;CDK5R1;CNIH2;CNN3;CPEB4;CTTNBP2;DGKI;DLG4;DNM1;DNM3;DOCK10;DRD2;EEA1;FRMPD4;FXR2;GPM6A;GRIA1;GRIA2;GRIA4;HPCA;ITGA8;KCNJ2;KCNN2;LAMA2;LPAR1;LRRC4;LZTS1;MAP1B;MAPT;MPP2;MYH10;MYL7;NLGN1;NOS1;NTRK2;OPRD1;PALM;PALMD;PDE4B;PPP1CC;PPP1R9B;PRKACA;PRKAR2B;PSD;PTEN;SEZ6;SHANK1;SHANK3;SHISA6;SHISA7;SLC8A1;SLC8A2;SLC8A3;SLC9A6;SYT11;TIAM1;USP8;ZNF804A
GO:1905368	peptidase complex	http://amigo.geneontology.org/amigo/term/GO:1905368	-0.4332789857519254	-2.182223246344133	0	4.0998217468805713e-4	85	./Project_1604390574_GSEA/GO_1905368.png	43	5682;10213;5704;23198;3300;5707;5706;10939;10197;2152;28972;5714;5685;5687;130617;56943;5709;10474;5700;5715;5690;5695;5683;5684;90637;5691;5702;5688;5698;5713;3315;5692;5886;5719;5686;5720;5721;11047;5710;5696;56893;84262;5699	ADRM1;AFG3L2;DNAJB2;ENY2;F3;HSPB1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB10;PSMB2;PSMB3;PSMB4;PSMB7;PSMB8;PSMB9;PSMC1;PSMC3;PSMC4;PSMC6;PSMD1;PSMD13;PSMD14;PSMD3;PSMD4;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMG3;RAD23A;SPCS1;TADA3;UBQLN4;ZFAND2A;ZFAND2B
GO:0043198	dendritic shaft	http://amigo.geneontology.org/amigo/term/GO:0043198	0.5578529964581128	1.940487346232577	0	6.622090780506623e-4	32	./Project_1604390574_GSEA/GO_0043198.png	17	6546;4130;4355;5577;1902;22871;2917;4133;57580;8831;124925;254263;84623;84502;4905;3356;149111	CNIH2;CNIH3;GRM7;HTR2A;JPH4;KIRREL3;LPAR1;MAP1A;MAP2;MPP2;NLGN1;NSF;PREX1;PRKAR2B;SEZ6;SLC8A1;SYNGAP1
GO:0044455	mitochondrial membrane part	http://amigo.geneontology.org/amigo/term/GO:0044455	-0.37893428309053495	-2.087582473597186	0	6.93815987933635e-4	167	./Project_1604390574_GSEA/GO_0044455.png	93	29103;4711;293;4708;8834;1347;9512;51024;55735;4702;4700;4704;63904;51079;7386;126328;6390;10939;4067;401505;92609;4695;6834;4696;51241;131118;4718;4717;1350;374291;55572;26519;56993;29796;54927;7385;1355;80775;5498;4715;617;125965;10058;3329;6391;5018;9804;1337;4701;4713;637;4694;4726;54539;100188893;80273;27089;51117;4723;4725;4706;4728;4710;10651;10105;4720;5245;7388;1327;440567;4705;10452;9997;4709;1537;10245;10440;4729;4722;6389;140823;400916;4716;89941;55139;622;4697;1329;1349;4580;7384;9377;578	ABCB6;AFG3L2;ANKZF1;BAK1;BCS1L;BDH1;BID;CHCHD10;CHCHD3;COQ4;COX15;COX16;COX4I1;COX5A;COX5B;COX6A1;COX6B2;COX7A2;COX7B;COX7C;CYC1;DNAJC11;DNAJC15;DNAJC19;DUSP21;FIS1;FOXRED1;GRPEL1;HSPD1;LYN;MTX1;MTX2;NDUFA1;NDUFA10;NDUFA11;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA6;NDUFA7;NDUFA8;NDUFA9;NDUFAB1;NDUFB10;NDUFB11;NDUFB2;NDUFB3;NDUFB4;NDUFB5;NDUFB7;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;OXA1L;PHB;PMPCB;PPIF;PPOX;RHOT2;ROMO1;SCO2;SDHA;SDHB;SDHC;SLC25A6;SURF1;TIMM10;TIMM17A;TIMM17B;TIMM50;TMEM11;TMEM177;TOMM20;TOMM22;TOMM40;TOMM5;TOMM6;UQCR10;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ
GO:0009295	nucleoid	http://amigo.geneontology.org/amigo/term/GO:0009295	-0.5133801110182351	-2.110288097529476	0	7.516339869281047e-4	36	./Project_1604390574_GSEA/GO_0009295.png	18	37;6832;1763;5442;292;5428;26073;64216;6472;6742;55379;7417;7284;55210;116447;7015;4350;7416	ACADVL;ATAD3A;DNA2;LRRC59;MPG;POLDIP2;POLG;POLRMT;SHMT2;SLC25A5;SSBP1;SUPV3L1;TERT;TFB2M;TOP1MT;TUFM;VDAC1;VDAC2
GO:0031594	neuromuscular junction	http://amigo.geneontology.org/amigo/term/GO:0031594	0.4642118940000948	1.92372993008986	0	9.712399811409711e-4	76	./Project_1604390574_GSEA/GO_0031594.png	33	1740;1742;4628;9900;6547;7846;23024;5566;5573;7402;9515;23025;5270;9145;58512;8851;134957;9873;6855;5027;3908;1399;4593;351;60482;9759;2149;1145;6640;3084;10631;55333;5764	APP;CDK5R1;CHRNE;CRKL;DLG2;DLG4;DLGAP3;F2R;FCHSD2;HDAC4;LAMA2;MUSK;MYH10;NRG1;P2RX7;PDZRN3;POSTN;PRKACA;PRKAR1A;PTN;SERPINE2;SLC5A7;SLC8A3;SNTA1;STXBP5;STXBP5L;SV2A;SYNGR1;SYNJ2BP;SYP;TUBA1A;UNC13A;UTRN
