geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
Kinase_BTK	Bruton tyrosine kinase	https://www.ncbi.nlm.nih.gov/gene/?term=BTK	0.6848930581186335	1.6616035955896353	0.008571428546938776	0.1265992886151886	9	./Project_1614286884_GSEA/Kinase_BTK.png	6	10320;3702;695;5336;660;5335	BMX;BTK;IKZF1;ITK;PLCG1;PLCG2
Kinase_CDK2	cyclin dependent kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=CDK2	-0.2898364854316206	-1.7959451234040715	0	0.15135059677531934	278	./Project_1614286884_GSEA/Kinase_CDK2.png	81	3925;8881;9219;4172;23557;81624;6949;9787;23397;4173;85456;4605;7515;23141;81890;3008;1994;28987;29920;4288;6241;8833;1032;9112;51035;9129;1063;222229;54815;898;3609;124245;29128;27343;7161;990;1022;10726;51070;5371;4171;6905;84875;10606;22974;2146;6625;4176;200186;3184;1111;1460;7374;2305;890;26284;991;995;6929;1869;51343;79180;2017;27434;3978;7083;10309;3159;26121;51529;54862;84823;5883;5127;81620;7283;1785;283899;5499;22913;3835	ANAPC11;ANKLE2;CC2D1A;CCNA2;CCNE1;CCNO;CDC16;CDC20;CDC25C;CDC6;CDK16;CDK7;CDKN2D;CDT1;CENPF;CHEK1;CRTC2;CSNK2B;CTTN;DIAPH3;DLGAP5;DNM2;E2F1;EFHD2;ELAVL1;ERAL1;EZH2;FOXM1;FZR1;GATAD2A;GMPS;HIST1H1E;HMGA1;HNRNPD;ILF3;INO80E;KIF22;LIG1;LMNB2;LRWD1;MCM2;MCM3;MCM4;MCM7;MKI67;MTA1;MTA2;MYBL2;NCAPH;NOB1;NOSIP;NUDC;PAICS;PARP10;PML;POLL;POLM;PPP1CA;PRPF3;PRPF31;PYCR2;QTRT1;RAD9A;RALY;RRM2;SNAPIN;SNRNP70;STMN1;TBCE;TCF3;TCOF1;TK1;TNKS1BP1;TP73;TPX2;TUBG1;UBXN1;UHRF1;UNG;XRCC1;ZC3H18
Kinase_DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	https://www.ncbi.nlm.nih.gov/gene/?term=DYRK1A	0.5855390626076016	1.6303244000909474	0.018918918867786707	0.1575841230235624	14	./Project_1614286884_GSEA/Kinase_DYRK1A.png	8	2308;273;1827;91750;1859;6622;4137;5430	AMPH;DYRK1A;FOXO1;LIN52;MAPT;POLR2A;RCAN1;SNCA
Kinase_PLK1	polo like kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=PLK1	-0.3497619723446791	-1.7678300219588856	0	0.158791093739094	90	./Project_1614286884_GSEA/Kinase_PLK1.png	35	5300;51434;11078;5901;29127;994;7153;8881;54821;51512;55165;55200;9700;7161;990;10726;8772;10910;701;5888;6491;5605;11004;6717;8379;332;993;9055;2305;995;891;8607;598;9088;3297	ANAPC7;BCL2L1;BIRC5;BUB1B;CCNB1;CDC16;CDC25A;CDC25B;CDC25C;CDC6;CEP55;ERCC6L;ESPL1;FADD;FOXM1;GTSE1;HSF1;KIF2C;MAD1L1;MAP2K2;NUDC;PIN1;PKMYT1;PLEKHG6;PRC1;RACGAP1;RAD51;RAN;RUVBL1;SRI;STIL;SUGT1;TOP2A;TP73;TRIOBP
Kinase_RPS6KA6	ribosomal protein S6 kinase A6	https://www.ncbi.nlm.nih.gov/gene/?term=RPS6KA6	-0.7024088328555225	-1.8049801309237798	0.01242236017128969	0.1769386473092762	7	./Project_1614286884_GSEA/Kinase_RPS6KA6.png	5	468;7249;699;3265;9088	ATF4;BUB1;HRAS;PKMYT1;TSC2
Kinase_CDK1	cyclin dependent kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=CDK1	-0.2964574330589138	-1.732186047602257	0	0.17771639960514116	258	./Project_1614286884_GSEA/Kinase_CDK1.png	90	6829;5985;334;994;7153;51514;3925;8881;1854;23286;6949;9787;5052;7884;3008;1994;699;10801;3621;29920;4288;23410;54821;6241;8878;1894;8833;11338;3832;3939;28985;55968;55165;64151;51203;4831;5982;29128;9700;7161;1022;5595;5371;9368;55872;10606;22974;701;2146;9600;4176;7329;2923;5984;23589;4830;11004;29844;332;11054;1111;1058;113130;993;1460;9055;7374;2305;991;995;3856;1869;51343;79180;891;2017;3978;2237;7083;3159;51529;572;84823;5883;1785;5905;5499;29924;10615;3835	ANAPC11;APLP2;BAD;BIRC5;BUB1;BUB1B;CARHSP1;CCNB1;CDC16;CDC20;CDC25A;CDC25B;CDC25C;CDCA5;CDK7;CENPA;CEP55;CHEK1;CSNK2B;CTTN;DLGAP5;DNM2;DTL;DUT;E2F1;ECT2;EFHD2;ELAVL1;EPN1;ERCC6L;ESPL1;EZH2;FEN1;FOXM1;FZR1;GMPS;HIST1H1E;HMGA1;ING1;KIF11;KIF22;KIF2C;KRT8;LDHA;LIG1;LMNB2;MAPK3;MCM7;MCTS1;MKI67;NCAPG;NME1;NME2;NSFL1C;NUSAP1;OGFR;PAICS;PBK;PDIA3;PITPNM1;PML;PPP1CA;PRC1;PRDX1;PYCR2;RAD9A;RANGAP1;RFC2;RFC4;RFC5;RRM2;SEPT9;SIRT3;SLBP;SLC9A3R1;SPAG5;SQSTM1;STMN1;SUPT5H;TCOF1;TFPT;TK1;TOP2A;TP73;TPX2;U2AF2;UBE2I;UHRF1;UNG;WWC1
Kinase_CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=CAMKK1	0.782688896147103	1.5700665150273458	0.025641025558842866	0.21423388987692332	5	./Project_1614286884_GSEA/Kinase_CAMKK1.png	3	814;57118;8536	CAMK1;CAMK1D;CAMK4
Kinase_TEC	tec protein tyrosine kinase	https://www.ncbi.nlm.nih.gov/gene/?term=TEC	0.7746506911555533	1.5786932509956073	0.013651877086512365	0.2180244834134888	5	./Project_1614286884_GSEA/Kinase_TEC.png	4	3702;695;5336;660	BMX;BTK;ITK;PLCG2
Kinase_PRKG1	protein kinase, cGMP-dependent, type I	https://www.ncbi.nlm.nih.gov/gene/?term=PRKG1	0.49756507493707774	1.5889218155286988	0.0025773195809862897	0.21843229899397443	30	./Project_1614286884_GSEA/Kinase_PRKG1.png	14	9459;151887;64407;5592;7225;8654;109;10335;6722;6532;7273;5997;7222;3991	ADCY3;ARHGEF6;CCDC80;LIPE;MRVI1;PDE5A;PRKG1;RGS18;RGS2;SLC6A4;SRF;TRPC3;TRPC6;TTN
Kinase_NEK2	NIMA related kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=NEK2	-0.5969577585372334	-1.6156804839363297	0.03614457809551459	0.219358553779577	8	./Project_1614286884_GSEA/Kinase_NEK2.png	4	10403;11078;4751;2175	FANCA;NDC80;NEK2;TRIOBP
Kinase_DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B	https://www.ncbi.nlm.nih.gov/gene/?term=DYRK1B	-0.5990919420814655	-1.546644427827088	0.07777777734567902	0.22497628911269957	7	./Project_1614286884_GSEA/Kinase_DYRK1B.png	4	6927;9149;595;3020	CCND1;DYRK1B;H3F3A;HNF1A
Kinase_ATR	ATR serine/threonine kinase	https://www.ncbi.nlm.nih.gov/gene/?term=ATR	-0.3216828870075555	-1.5569010273693327	0	0.22678770852237037	66	./Project_1614286884_GSEA/Kinase_ATR.png	13	55215;4171;2873;1111;2193;65108;7517;1869;2175;51659;5883;63922;3014	CHEK1;CHTF18;E2F1;FANCA;FANCI;FARSA;GINS2;GPS1;H2AFX;MARCKSL1;MCM2;RAD9A;XRCC3
Kinase_RPS6KB2	ribosomal protein S6 kinase B2	https://www.ncbi.nlm.nih.gov/gene/?term=RPS6KB2	-0.6577715431327826	-1.5777540485313724	0.06091370527454972	0.23138130801982273	6	./Project_1614286884_GSEA/Kinase_RPS6KB2.png	2	3315;3875	HSPB1;KRT18
Kinase_NTRK2	neurotrophic receptor tyrosine kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=NTRK2	0.6153168814172827	1.5506690764763584	0.026548672488057014	0.23146550579990974	11	./Project_1614286884_GSEA/Kinase_NTRK2.png	4	3738;10019;4915;399694	KCNA3;NTRK2;SH2B3;SHC4
Kinase_PRKD2	protein kinase D2	https://www.ncbi.nlm.nih.gov/gene/?term=PRKD2	-0.513383800271289	-1.5641191861208652	0.02424242409550046	0.23337753891254276	11	./Project_1614286884_GSEA/Kinase_PRKD2.png	6	3691;7408;2011;25865;9610;10519	CIB1;ITGB4;MARK2;PRKD2;RIN1;VASP
Kinase_DAPK1	death associated protein kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=DAPK1	-0.4496424224349157	-1.6188775163962221	0.007751937924403582	0.23558824089291042	21	./Project_1614286884_GSEA/Kinase_DAPK1.png	10	7249;10627;5300;4172;6804;4636;1613;5595;103910;3297	DAPK3;HSF1;MAPK3;MCM3;MYL12A;MYL12B;MYL5;PIN1;STX1A;TSC2
Kinase_BRSK1	BR serine/threonine kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=BRSK1	-0.6930785859425298	-1.6313891086687429	0.04624277429917471	0.24090877364416838	6	./Project_1614286884_GSEA/Kinase_BRSK1.png	3	994;995;7283	CDC25B;CDC25C;TUBG1
Kinase_WEE1	WEE1 G2 checkpoint kinase	https://www.ncbi.nlm.nih.gov/gene/?term=WEE1	-0.7219677394439473	-1.5813670700048552	0.04787234017089181	0.2433168144063656	5	./Project_1614286884_GSEA/Kinase_WEE1.png	3	9133;983;891	CCNB1;CCNB2;CDK1
Kinase_PRKCI	protein kinase C iota	https://www.ncbi.nlm.nih.gov/gene/?term=PRKCI	-0.46643023761714475	-1.6365617099573693	0.01470588224480969	0.25860263837509595	21	./Project_1614286884_GSEA/Kinase_PRKCI.png	13	56288;4140;4001;4000;7430;1999;1894;1022;2011;2017;6199;572;84823	BAD;CDK7;CTTN;ECT2;ELF3;EZR;LMNA;LMNB1;LMNB2;MARK2;MARK3;PARD3;RPS6KB2
Kinase_MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=MAPKAPK2	-0.3541696561844235	-1.4996994600841755	0.029702970002940893	0.2681301039994416	36	./Project_1614286884_GSEA/Kinase_MAPKAPK2.png	8	3315;995;26574;10155;5347;3875;598;3297	AATF;BCL2L1;CDC25C;HSF1;HSPB1;KRT18;PLK1;TRIM28
Kinase_PAK1	p21 (RAC1) activated kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=PAK1	-0.3213030973375932	-1.4699722318499633	0.020833333116319446	0.27493543658826	50	./Project_1614286884_GSEA/Kinase_PAK1.png	20	10095;1155;3925;28964;5606;5036;1999;5093;8655;5829;22880;1487;6790;5605;396;11004;5058;2017;5347;572	ARHGDIA;ARPC1B;AURKA;BAD;CTBP1;CTTN;DYNLL1;ELF3;GIT1;KIF2C;MAP2K2;MAP2K3;MORC2;PA2G4;PAK1;PCBP1;PLK1;PXN;STMN1;TBCB
Kinase_PTK2	protein tyrosine kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=PTK2	-0.41455938460493735	-1.4588878205377078	0.06106870182390304	0.2759724396494132	18	./Project_1614286884_GSEA/Kinase_PTK2.png	7	28964;6455;5829;64866;9564;5879;2886	BCAR1;CDCP1;GIT1;GRB7;PXN;RAC1;SH3GL1
Kinase_ARAF	A-Raf proto-oncogene, serine/threonine kinase	https://www.ncbi.nlm.nih.gov/gene/?term=ARAF	-0.4527710846637256	-1.475423040305184	0.07096774147762748	0.28324510585460655	13	./Project_1614286884_GSEA/Kinase_ARAF.png	5	5595;9351;5603;5605;572	BAD;MAP2K2;MAPK13;MAPK3;SLC9A3R2
Kinase_CHEK2	checkpoint kinase 2	https://www.ncbi.nlm.nih.gov/gene/?term=CHEK2	-0.41902292292719273	-1.6370126333915007	0.017094016947914386	0.2902474349131011	27	./Project_1614286884_GSEA/Kinase_CHEK2.png	12	994;7515;1994;7272;5371;3006;993;2305;995;26574;10155;1869	AATF;CDC25A;CDC25B;CDC25C;E2F1;ELAVL1;FOXM1;HIST1H1C;PML;TRIM28;TTK;XRCC1
Kinase_JAK3	Janus kinase 3	https://www.ncbi.nlm.nih.gov/gene/?term=JAK3	0.5726466668727584	1.512151529850957	0.04057971002730519	0.2939297185176196	12	./Project_1614286884_GSEA/Kinase_JAK3.png	8	6777;3716;6774;89790;3718;4772;6776;6773	JAK1;JAK3;NFATC1;SIGLEC10;STAT2;STAT3;STAT5A;STAT5B
Kinase_CSNK2A2	casein kinase 2 alpha 2	https://www.ncbi.nlm.nih.gov/gene/?term=CSNK2A2	-0.44445264283699715	-1.4080778897358939	0.06896551676575506	0.3006822782159559	14	./Project_1614286884_GSEA/Kinase_CSNK2A2.png	6	7515;6732;7298;1460;11140;3297	CDC37;CSNK2B;HSF1;SRPK1;TYMS;XRCC1
Kinase_MAP2K6	mitogen-activated protein kinase kinase 6	https://www.ncbi.nlm.nih.gov/gene/?term=MAP2K6	-0.5575567694109239	-1.4145625958535095	0.10989010928631808	0.3040504247073783	7	./Project_1614286884_GSEA/Kinase_MAP2K6.png	3	56924;3299;5603	HSF4;MAPK13;PAK6
Kinase_CHEK1	checkpoint kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=CHEK1	-0.25212342980622515	-1.4182332662080475	0	0.3131690324054392	130	./Project_1614286884_GSEA/Kinase_CHEK1.png	46	6143;10432;58525;4000;3838;7027;55615;10775;29127;994;8711;2178;4008;4172;23223;6137;3020;3621;4288;1198;2177;9129;3833;3181;11269;6742;7161;9212;5888;983;10969;5605;1111;993;1460;4085;995;10155;2017;125950;3978;2237;51400;79171;64423;22913	AURKB;CDC25A;CDC25B;CDC25C;CDK1;CHEK1;CLK3;CSNK2B;CTTN;DDX19B;EBNA1BP2;FANCD2;FANCE;FEN1;H3F3A;HNRNPA2B1;INF2;ING1;KIFC1;KPNA2;LIG1;LMNA;LMO7;MAD2L1;MAP2K2;MCM3;MKI67;POP4;PPME1;PRPF3;PRR5;RACGAP1;RAD51;RALY;RAVER1;RBM14;RBM42;RPL13;RPL19;RRP12;SSBP1;TFDP1;TNK1;TP73;TRIM28;WIZ
Kinase_CSNK1G2	casein kinase 1 gamma 2	https://www.ncbi.nlm.nih.gov/gene/?term=CSNK1G2	0.6739107342815008	1.4588605947889253	0.08408408383157932	0.32881988636284254	6	./Project_1614286884_GSEA/Kinase_CSNK1G2.png	5	2735;10087;2737;4040;2736	COL4A3BP;GLI1;GLI2;GLI3;LRP6
Kinase_PRKD1	protein kinase D1	https://www.ncbi.nlm.nih.gov/gene/?term=PRKD1	-0.3023323370938974	-1.3472722655745413	0.051546391221171224	0.33647508699857415	45	./Project_1614286884_GSEA/Kinase_PRKD1.png	12	1072;56848;7408;2011;7020;3315;2017;572;84823;9610;10298;6242	BAD;CFL1;CTTN;HSPB1;LMNB2;MARK2;PAK4;RIN1;RTKN;SPHK2;TFAP2A;VASP
Kinase_SGK1	serum/glucocorticoid regulated kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=SGK1	0.49471940177033696	1.4599849781630374	0.04521276583720009	0.3441161810551028	21	./Project_1614286884_GSEA/Kinase_SGK1.png	14	2309;6416;200576;6517;322;5594;4137;55294;4792;1385;57447;65125;1027;3064	APBB1;CDKN1B;CREB1;FBXW7;FOXO3;HTT;MAP2K4;MAPK1;MAPT;NDRG2;NFKBIA;PIKFYVE;SLC2A4;WNK1
Kinase_TGFBR2	transforming growth factor beta receptor 2	https://www.ncbi.nlm.nih.gov/gene/?term=TGFBR2	0.692566535040084	1.483195002170952	0.03124999990234375	0.34415452269087493	6	./Project_1614286884_GSEA/Kinase_TGFBR2.png	4	7048;2022;4089;4087	ENG;SMAD2;SMAD4;TGFBR2
Kinase_MAPK7	mitogen-activated protein kinase 7	https://www.ncbi.nlm.nih.gov/gene/?term=MAPK7	0.43615394120146345	1.4456823744905776	0.03636363626918536	0.34490218458843197	30	./Project_1614286884_GSEA/Kinase_MAPK7.png	13	4208;2113;6774;6446;2697;4205;6196;4609;4790;57369;3091;6197;3164	ETS1;GJA1;GJD2;HIF1A;MEF2A;MEF2C;MYC;NFKB1;NR4A1;RPS6KA2;RPS6KA3;SGK1;STAT3
Kinase_GRK5	G protein-coupled receptor kinase 5	https://www.ncbi.nlm.nih.gov/gene/?term=GRK5	0.643438516117631	1.372218674594117	0.10032362427079733	0.35170662676187187	6	./Project_1614286884_GSEA/Kinase_GRK5.png	5	154;6622;6767;4988;2869	ADRB2;GRK5;OPRM1;SNCA;ST13
Kinase_PRKACB	protein kinase cAMP-activated catalytic subunit beta	https://www.ncbi.nlm.nih.gov/gene/?term=PRKACB	0.3741052162558502	1.464052333254593	0.020689655124851367	0.35309263460646645	85	./Project_1614286884_GSEA/Kinase_PRKACB.png	38	59345;54331;4804;64764;2791;781;5350;6262;2735;785;2793;2775;2890;466;783;2737;2892;2893;1387;2785;2788;116443;55799;9254;3991;2770;1386;27091;5502;7494;2891;2033;1385;775;776;2786;55970;2903	ATF1;ATF2;CACNA1C;CACNA1D;CACNA2D1;CACNA2D2;CACNA2D3;CACNB2;CACNB4;CACNG5;CREB1;CREB3L2;CREBBP;EP300;GLI1;GLI3;GNAI1;GNAO1;GNB4;GNG11;GNG12;GNG2;GNG3;GNG4;GNG7;GNGT2;GRIA1;GRIA2;GRIA3;GRIA4;GRIN2A;GRIN3A;LIPE;NGFR;PLN;PPP1R1A;RYR2;XBP1
Kinase_PDGFRB	platelet derived growth factor receptor beta	https://www.ncbi.nlm.nih.gov/gene/?term=PDGFRB	0.539215023862675	1.4704395882298884	0.05202312123692739	0.35693666551641756	15	./Project_1614286884_GSEA/Kinase_PDGFRB.png	7	5156;2534;27;399694;5159;5336;5335	ABL2;FYN;PDGFRA;PDGFRB;PLCG1;PLCG2;SHC4
Kinase_ADRBK2	G protein-coupled receptor kinase 3	https://www.ncbi.nlm.nih.gov/gene/?term=ADRBK2	0.6906792119964715	1.353864475057087	0.11688311650362625	0.36006082415978097	5	./Project_1614286884_GSEA/Kinase_ADRBK2.png	5	1234;154;4987;6752;6915	ADRB2;CCR5;OPRL1;SSTR2;TBXA2R
Kinase_MAPK1	mitogen-activated protein kinase 1	https://www.ncbi.nlm.nih.gov/gene/?term=MAPK1	0.3177461931838375	1.3731834317219747	0.00826446279284202	0.3611596565693065	197	./Project_1614286884_GSEA/Kinase_MAPK1.png	64	596;1740;2078;2099;4093;5142;3977;5241;2260;8648;367;11279;6095;3560;2309;800;2113;9972;6774;409;2549;9252;4747;4638;10018;653361;23022;23236;51676;4089;6615;5778;1843;6093;4087;2697;1387;10163;4261;9475;4155;9846;6532;6654;322;5594;6196;4609;4790;4137;1386;408;5144;4090;57369;55294;7494;10499;3091;5469;2033;6197;8569;2887	APBB1;AR;ARRB1;ARRB2;ASB2;ATF2;BCL2;BCL2L11;CALD1;CIITA;CREBBP;DLG2;DUSP1;EP300;ERG;ESR1;ETS1;FBXW7;FGFR1;FOXO3;GAB1;GAB2;GJA1;GJD2;GRB10;HIF1A;IL2RB;KLF8;LIFR;MAPK1;MAPT;MBP;MED1;MKNK1;MYC;MYLK;NCF1;NCOA1;NCOA2;NEFL;NFKB1;NUP153;PALLD;PDE4B;PDE4D;PGR;PLCB1;PTPN7;ROCK1;ROCK2;RORA;RPS6KA2;RPS6KA3;RPS6KA5;SLC6A4;SMAD2;SMAD4;SMAD5;SMAD9;SNAI1;SOS1;STAT3;WASF2;XBP1
Kinase_MAPK3	mitogen-activated protein kinase 3	https://www.ncbi.nlm.nih.gov/gene/?term=MAPK3	0.314975160114596	1.347181703744991	0.014767932458295501	0.3645810291484912	171	./Project_1614286884_GSEA/Kinase_MAPK3.png	54	596;2099;6886;4093;3977;2908;5241;2260;8648;367;26353;3560;2309;800;2113;9972;6774;409;9252;1390;4638;10018;653361;23022;23236;51676;4089;6093;4087;2697;1387;10163;4261;9475;4155;9846;6532;6196;4609;4790;4137;1386;408;5144;4090;57369;55294;4772;7494;10499;3091;5469;6197;8569	AR;ARRB1;ARRB2;ASB2;ATF2;BCL2;BCL2L11;CALD1;CIITA;CREBBP;CREM;ESR1;ETS1;FBXW7;FGFR1;FOXO3;GAB2;GJA1;GJD2;HIF1A;HSPB8;IL2RB;LIFR;MAPT;MBP;MED1;MKNK1;MYC;MYLK;NCF1;NCOA1;NCOA2;NFATC1;NFKB1;NR3C1;NUP153;PALLD;PDE4D;PGR;PLCB1;ROCK1;ROCK2;RPS6KA2;RPS6KA3;RPS6KA5;SLC6A4;SMAD2;SMAD4;SMAD5;SMAD9;STAT3;TAL1;WASF2;XBP1
Kinase_CSNK1D	casein kinase 1 delta	https://www.ncbi.nlm.nih.gov/gene/?term=CSNK1D	0.4232229257241983	1.3598626685133017	0.10687022873569917	0.36849797580294225	25	./Project_1614286884_GSEA/Kinase_CSNK1D.png	10	2735;23621;324;2737;2697;1633;3811;8202;4137;3091	APC;BACE1;DCK;GJA1;GLI1;GLI3;HIF1A;KIR3DL1;MAPT;NCOA3
