geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
P04378	Beta2 adrenergic receptor signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04378	0.45699358213381014	1.6659092903178319	0.0026455026420033035	0.04547335682664693	43	./Project_1604390589_GSEA/P04378.png	25	54331;5577;108;5566;2774;6844;2788;2786;783;5567;10681;785;6263;59345;776;113;6616;154;6261;5576;779;2793;2784;775;6262	ADCY2;ADCY7;ADRB2;CACNA1C;CACNA1D;CACNA1S;CACNB2;CACNB4;GNAL;GNB3;GNB4;GNB5;GNG2;GNG4;GNG7;GNGT2;PRKACA;PRKACB;PRKAR2A;PRKAR2B;RYR1;RYR2;RYR3;SNAP25;VAMP2
P04376	5HT4 type receptor mediated signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04376	0.4798594410256665	1.6407382556165924	0.009845288312453885	0.04609204195354009	31	./Project_1604390589_GSEA/P04376.png	13	54331;108;6532;6571;2774;6844;2788;2786;3777;10681;59345;113;6616	ADCY2;ADCY7;GNAL;GNB4;GNB5;GNG2;GNG4;GNG7;KCNK3;SLC18A2;SLC6A4;SNAP25;VAMP2
P04377	Beta1 adrenergic receptor signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04377	0.4487823992441588	1.6330977391502102	0.006605019806334188	0.04634338278634043	43	./Project_1604390589_GSEA/P04377.png	24	54331;5577;108;5566;2774;6844;2788;2786;783;5567;10681;785;6263;59345;776;113;6616;6261;5576;779;2793;2784;775;6262	ADCY2;ADCY7;CACNA1C;CACNA1D;CACNA1S;CACNB2;CACNB4;GNAL;GNB3;GNB4;GNB5;GNG2;GNG4;GNG7;GNGT2;PRKACA;PRKACB;PRKAR2A;PRKAR2B;RYR1;RYR2;RYR3;SNAP25;VAMP2
P00057	Wnt signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00057	0.3362353947874956	1.622875802550444	0	0.04705646288663824	289	./Project_1604390589_GSEA/P00057.png	144	54331;3708;6422;5532;6595;5581;6594;8322;1003;56132;56142;23291;26167;324;5101;57575;56113;1008;5533;22881;1006;8642;5579;6907;7482;56131;2788;2786;56145;26025;51294;4089;29930;7484;8945;56129;56143;130399;56112;26108;59345;57526;1000;56109;56100;64072;70;7091;6596;56130;56110;6885;1952;5588;56108;8641;56140;4040;56147;5583;1002;23236;1496;51701;4090;657;120114;4773;7473;56134;56124;56139;11167;6605;9752;7976;8321;90665;5100;56146;56121;1016;56135;28513;6604;8467;1856;2033;4086;56105;56141;54510;409;8289;1004;56099;5516;607;54361;56144;4772;83259;27328;56137;57634;11211;83999;2784;7471;7089;56098;57717;4624;6424;2487;1010;5098;1456;3709;56128;56123;83439;54617;9350;4621;28316;7480;64405;8325;5529;56133;7046;5330;92211;6601;64881;1387;2782;56138;58;2785;51384;9708;2767	ACTA1;ACTC1;ACVR1C;ANKRD6;APC;ARID1A;ARRB2;BCL9;BMPR1A;BTRC;CDH10;CDH12;CDH18;CDH19;CDH2;CDH20;CDH22;CDH23;CDH4;CDH5;CDH6;CDH8;CDHR1;CELSR2;CER1;CREBBP;CSNK1G3;CTNNA2;DCHS1;DVL2;EP300;EP400;FAT3;FBXW11;FRZB;FSTL1;FZD1;FZD10;FZD3;FZD4;FZD8;GNA11;GNB1;GNB3;GNB4;GNG2;GNG3;GNG4;GNG7;HLTF;INO80;ITPR1;ITPR2;KREMEN1;LRP6;MAP3K7;MYH3;MYH6;NFATC1;NFATC2;NLK;PCDH10;PCDH11X;PCDH11Y;PCDH12;PCDH18;PCDH19;PCDH20;PCDH8;PCDH9;PCDHA1;PCDHA10;PCDHA11;PCDHA12;PCDHA2;PCDHA3;PCDHA4;PCDHA5;PCDHA6;PCDHA7;PCDHA8;PCDHA9;PCDHAC1;PCDHAC2;PCDHB1;PCDHB12;PCDHB13;PCDHB15;PCDHB16;PCDHB2;PCDHB3;PCDHB4;PCDHB5;PCDHB6;PCDHB7;PCDHB8;PCDHGA11;PCDHGA12;PCDHGA2;PCDHGA3;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGB4;PCDHGB6;PCDHGB7;PCDHGC3;PCDHGC4;PLCB1;PLCB2;PPP2CB;PPP2R5E;PPP3CB;PPP3CC;PRKCB;PRKCE;PRKCH;PRKCQ;PYGO1;SFRP1;SFRP4;SMAD1;SMAD4;SMAD5;SMARCA1;SMARCA2;SMARCA5;SMARCC2;SMARCD3;SMARCE1;TBL1X;TBL1Y;TCF7L1;TGFBR1;TLE2;TLE4;WNT1;WNT10B;WNT16;WNT2B;WNT3;WNT4;WNT9B
P04374	5HT2 type receptor mediated signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04374	0.40194951636835013	1.5793498132321722	0.007672634261288192	0.06475570994815029	62	./Project_1604390589_GSEA/P04374.png	22	54331;5334;5581;6532;6571;2791;5579;6844;2788;2786;783;3777;10681;785;59345;3356;776;5588;5335;5583;23236;6616	CACNA1D;CACNB2;CACNB4;GNB4;GNB5;GNG11;GNG2;GNG4;GNG7;HTR2A;KCNK3;PLCB1;PLCG1;PLCL1;PRKCB;PRKCE;PRKCH;PRKCQ;SLC18A2;SLC6A4;SNAP25;VAMP2
P00053	T cell activation	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00053	0.37291567352995336	1.5569296709639198	0.011642949532156598	0.07355840535008623	75	./Project_1604390589_GSEA/P00053.png	44	3708;5532;10000;9402;5063;5533;8503;5295;5289;6655;940;3937;5588;5594;5335;5788;5293;5294;4773;6654;10451;5601;3113;942;3111;4772;5290;7454;1147;917;3122;3109;5599;916;7535;919;3117;4792;5604;3725;4214;941;3118;7410	AKT3;CD247;CD28;CD3E;CD3G;CD80;CD86;CHUK;GRAP2;HLA-DMB;HLA-DOA;HLA-DPA1;HLA-DQA1;HLA-DQA2;HLA-DRA;ITPR1;JUN;LCP2;MAP2K1;MAP3K1;MAPK1;MAPK8;MAPK9;NFATC1;NFATC2;NFKBIA;PAK3;PIK3C3;PIK3CA;PIK3CD;PIK3CG;PIK3R1;PIK3R3;PLCG1;PPP3CB;PPP3CC;PRKCQ;PTPRC;SOS1;SOS2;VAV2;VAV3;WAS;ZAP70
P02739	De novo pyrimidine deoxyribonucleotide biosynthesis	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P02739	-0.4914594617662586	-1.5596422251049187	0.03943661960722079	0.07625658625306748	13	./Project_1604390589_GSEA/P02739.png	9	6240;134637;4830;4832;654364;7298;6241;4831;1841	ADAT2;DTYMK;NME1;NME1-NME2;NME2;NME3;RRM1;RRM2;TYMS
P00043	Muscarinic acetylcholine receptor 2 and 4 signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00043	0.39424970414907723	1.5249097257893942	0.011842105247576177	0.0873229864814911	54	./Project_1604390589_GSEA/P00043.png	25	2775;5577;5566;5573;2791;6844;2788;781;2786;5567;2770;3763;10681;590;59345;3760;6616;1132;60482;6572;3762;5576;2793;8676;2784	BCHE;CACNA2D1;CHRM4;GNAI1;GNAO1;GNB3;GNB4;GNB5;GNG11;GNG4;GNG7;GNGT2;KCNJ3;KCNJ5;KCNJ6;PRKACA;PRKACB;PRKAR1A;PRKAR2A;PRKAR2B;SLC18A3;SLC5A7;SNAP25;STX11;VAMP2
P05917	Opioid proopiomelanocortin pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P05917	0.44098463718996195	1.5264313957121924	0.03257790363657521	0.09057550257715798	32	./Project_1604390589_GSEA/P05917.png	14	54331;2775;108;6844;2788;2786;2770;3777;10681;59345;113;6616;4985;5443	ADCY2;ADCY7;GNAI1;GNAO1;GNB4;GNB5;GNG2;GNG4;GNG7;KCNK3;OPRD1;POMC;SNAP25;VAMP2
P05912	Dopamine receptor mediated signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P05912	0.39312972449440725	1.501393368538972	0.00929614872603433	0.09651487979533227	51	./Project_1604390589_GSEA/P05912.png	18	23136;5577;108;5566;2781;6571;2791;6844;2786;5567;2770;3777;59345;1621;113;6616;2037;5501	ADCY2;ADCY7;DBH;EPB41L2;EPB41L3;GNAI1;GNAZ;GNB4;GNG11;GNG4;KCNK3;PPP1CC;PRKACA;PRKACB;PRKAR2B;SLC18A2;SNAP25;VAMP2
P05916	Opioid prodynorphin pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P05916	0.439036485435503	1.5018794132336686	0.03551136358592136	0.10060663824819382	31	./Project_1604390589_GSEA/P05916.png	11	54331;2775;108;6844;2788;2786;2770;10681;59345;113;6616	ADCY2;ADCY7;GNAI1;GNAO1;GNB4;GNB5;GNG2;GNG4;GNG7;SNAP25;VAMP2
P04394	Thyrotropin-releasing hormone receptor signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04394	0.38570641161844604	1.4874607292515782	0.03350515459599851	0.10324308055029534	56	./Project_1604390589_GSEA/P04394.png	19	54331;5334;5581;774;773;5579;6844;2788;2786;783;7252;10681;785;59345;5588;5335;5583;23236;6616	CACNA1A;CACNA1B;CACNB2;CACNB4;GNB4;GNB5;GNG2;GNG4;GNG7;PLCB1;PLCG1;PLCL1;PRKCB;PRKCE;PRKCH;PRKCQ;SNAP25;TSHB;VAMP2
P00038	JAK/STAT signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00038	0.5185621284678031	1.4777597546070647	0.05303030294995409	0.10724287989565959	15	./Project_1604390589_GSEA/P00038.png	8	6777;6775;9063;3717;5788;3716;8554;6774	JAK1;JAK2;PIAS1;PIAS2;PTPRC;STAT3;STAT4;STAT5B
P00060	Ubiquitin proteasome pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00060	-0.3328619116636199	-1.4529697048923946	0.03333333322222222	0.13429726069756778	44	./Project_1604390589_GSEA/P00060.png	13	11219;10533;10477;7318;57154;7317;11060;5713;5719;27338;5710;29089;11065	ATG7;PSMD13;PSMD4;PSMD7;SMURF1;TREX2;UBA1;UBA7;UBE2C;UBE2E3;UBE2S;UBE2T;WWP2
P00058	mRNA splicing	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00058	-0.6483039795855928	-1.4006576349659925	0.13605442146019406	0.15853055018751047	5	./Project_1604390589_GSEA/P00058.png	2	9129;6626	PRPF3;SNRPA
P00016	Cytoskeletal regulation by Rho GTPase	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00016	-0.29188248891508967	-1.3885721562605775	0.03418803404193148	0.15892894589993212	67	./Project_1604390589_GSEA/P00016.png	18	60;10092;9138;10298;7280;1729;5216;10093;5058;10095;10094;10552;389;1072;23779;79784;7408;5879	ACTB;ARHGAP8;ARHGEF1;ARPC1A;ARPC1B;ARPC3;ARPC4;ARPC5;CFL1;DIAPH1;MYH14;PAK1;PAK4;PFN1;RAC1;RHOC;TUBB2A;VASP
P00051	TCA cycle	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00051	-0.5127514633734169	-1.403906692356812	0.10344827558767036	0.16570167301110006	9	./Project_1604390589_GSEA/P00051.png	7	1431;4967;50;8802;5160;6391;2271	ACO2;CS;FH;OGDH;PDHA1;SDHC;SUCLG1
P00054	Toll receptor signaling pathway	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P00054	-0.29563962404636335	-1.3192129703389865	0.06276150601355018	0.21466464857001916	50	./Project_1604390589_GSEA/P00054.png	12	7335;5605;9641;4615;148022;4794;5606;3661;5595;3654;5970;4791	IKBKE;IRAK1;IRF3;MAP2K2;MAP2K3;MAPK3;MYD88;NFKB2;NFKBIE;RELA;TICAM1;UBE2V1
P02776	Serine glycine biosynthesis	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P02776	-0.5769540806625599	-1.2538096167761297	0.21227621429085367	0.27843798982758067	5	./Project_1604390589_GSEA/P02776.png	3	6470;26227;6472	PHGDH;SHMT1;SHMT2
P04397	p53 pathway by glucose deprivation	http://www.pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=P04397	-0.3270119957791567	-1.1729361507168272	0.2068965510755594	0.3617461199112458	21	./Project_1604390589_GSEA/P04397.png	8	6794;7157;3476;5564;207;1978;7161;6199	AKT1;EIF4EBP1;IGBP1;PRKAB1;RPS6KB2;STK11;TP53;TP73
