geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa04080	Neuroactive ligand-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04080+2690+185+1902+2911+2917+6869+1901+6752+135+6753+2743+57105+2892+1141+9934+5733+2908+886+1910+3274+3953+2894+10203+2901+2891+1133+2566+553+51289+286530+8001+10800+7252+7067+1511+1268+53829+3952+2900+5027+1395+2914+2834+2893+3355+5737+2898+3356+2741+5729+4544+887+2565+116443+55879+2890+4160+728+719+1132+154+680+5618+7253+1136+140+4987+9294+117+186+7434+2560+2359+5028+552+2554+4985+4159+2846+155+2562+2149+9340+27334+1135+2357+9002+2903+6754+1145+1813+8973+3061+6915+200959+2918+2587+23620+2916+10886+2899+554+2862+187+1816+2558+4886+2740+4889+5026+3360+799+2570+1903+11255+2688+2693+165829+1129+22953+2569+9127+4988+5745+1134+5734+3973+2358+4829+4887+1269+5617+2847+1143+148+3354+10316+3362+7068+2696+3062+1909+2897+2925+1394+2567+53637+3001+59340+59350+2642+2915+1137+146+2550+1140+1081+10888+2912	0.4322516191033714	2.07725902302196	0	0.0011477255607798983	269	./Project_1604390584_GSEA/hsa04080.png	159	2690;185;1902;2911;2917;6869;1901;6752;135;6753;2743;57105;2892;1141;9934;5733;2908;886;1910;3274;3953;2894;10203;2901;2891;1133;2566;553;51289;286530;8001;10800;7252;7067;1511;1268;53829;3952;2900;5027;1395;2914;2834;2893;3355;5737;2898;3356;2741;5729;4544;887;2565;116443;55879;2890;4160;728;719;1132;154;680;5618;7253;1136;140;4987;9294;117;186;7434;2560;2359;5028;552;2554;4985;4159;2846;155;2562;2149;9340;27334;1135;2357;9002;2903;6754;1145;1813;8973;3061;6915;200959;2918;2587;23620;2916;10886;2899;554;2862;187;1816;2558;4886;2740;4889;5026;3360;799;2570;1903;11255;2688;2693;165829;1129;22953;2569;9127;4988;5745;1134;5734;3973;2358;4829;4887;1269;5617;2847;1143;148;3354;10316;3362;7068;2696;3062;1909;2897;2925;1394;2567;53637;3001;59340;59350;2642;2915;1137;146;2550;1140;1081;10888;2912	ADCYAP1R1;ADORA2A;ADORA3;ADRA1A;ADRA1D;ADRB2;ADRB3;AGTR1;AGTR2;APLNR;AVPR1A;AVPR1B;AVPR2;BRS3;C3AR1;C5AR1;CALCR;CALCRL;CCKAR;CCKBR;CGA;CHRM2;CHRM4;CHRM5;CHRNA1;CHRNA2;CHRNA3;CHRNA4;CHRNA6;CHRNB1;CHRNB2;CHRNB4;CHRNE;CNR1;CNR2;CRHR1;CRHR2;CTSG;CYSLTR1;CYSLTR2;DRD2;DRD5;EDNRA;EDNRB;F2R;F2RL3;FPR1;FPR2;FPR3;GABBR1;GABRA1;GABRA5;GABRB1;GABRB3;GABRG1;GABRG2;GABRG3;GABRQ;GABRR1;GABRR2;GABRR3;GALR1;GCGR;GH1;GHR;GHSR;GIPR;GLP1R;GLP2R;GLRA1;GLRA3;GLRB;GPR156;GPR83;GRIA1;GRIA2;GRIA3;GRIA4;GRID1;GRIK1;GRIK2;GRIK3;GRIK4;GRIK5;GRIN2A;GRIN3A;GRM1;GRM2;GRM4;GRM5;GRM6;GRM7;GRM8;GRPR;GZMA;HCRTR1;HCRTR2;HRH2;HRH3;HRH4;HTR1E;HTR1F;HTR2A;HTR4;HTR6;LEP;LEPR;LHCGR;LPAR1;LPAR4;MC3R;MC4R;MCHR1;MLNR;MTNR1B;NMBR;NMUR1;NPFFR2;NPY1R;NPY2R;NPY5R;NR3C1;NTSR2;OPRD1;OPRL1;OPRM1;P2RX2;P2RX5;P2RX6;P2RX7;P2RY1;P2RY10;P2RY13;P2RY14;P2RY8;PRL;PRLHR;PRLR;PTGDR;PTGER3;PTGER4;PTGFR;PTH1R;RXFP1;RXFP3;S1PR1;S1PR2;S1PR3;S1PR5;SSTR2;SSTR3;SSTR4;TACR1;TBXA2R;THRA;THRB;TSHB;TSHR;VIPR2
hsa05322	Systemic lupus erythematosus	http://www.kegg.jp/kegg-bin/show_pathway?hsa05322+3013+55766+733+9555+8339+8347+8360+8343+731+717+8290+8349+8342+8369+8353+8335+8352+6737+8354+8338+653604+8968+8341+85235+8969+8367+8331+8365+8332+3018+474382+8370+128312+8344+8366+3012+440689+8334+8348+8356+8294+8351+8970+126961+3015+8363+8358+317772+6634+8345+8357+8355+8340+3017+85236+6632+81+3020+8336+92815+6628+8337+3014	-0.3981847554166252	-2.069146576287225	0	0.0013606003133503752	120	./Project_1604390584_GSEA/hsa05322.png	63	3013;55766;733;9555;8339;8347;8360;8343;731;717;8290;8349;8342;8369;8353;8335;8352;6737;8354;8338;653604;8968;8341;85235;8969;8367;8331;8365;8332;3018;474382;8370;128312;8344;8366;3012;440689;8334;8348;8356;8294;8351;8970;126961;3015;8363;8358;317772;6634;8345;8357;8355;8340;3017;85236;6632;81;3020;8336;92815;6628;8337;3014	ACTN4;C2;C8A;C8G;H2AFB1;H2AFJ;H2AFX;H2AFY;H2AFZ;H3F3A;HIST1H2AB;HIST1H2AC;HIST1H2AD;HIST1H2AE;HIST1H2AG;HIST1H2AH;HIST1H2AJ;HIST1H2AL;HIST1H2AM;HIST1H2BB;HIST1H2BC;HIST1H2BD;HIST1H2BE;HIST1H2BF;HIST1H2BG;HIST1H2BH;HIST1H2BJ;HIST1H2BK;HIST1H2BL;HIST1H2BM;HIST1H2BN;HIST1H2BO;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J;HIST1H4B;HIST1H4D;HIST1H4E;HIST1H4G;HIST1H4H;HIST1H4I;HIST1H4J;HIST2H2AA3;HIST2H2AB;HIST2H2AC;HIST2H2BE;HIST2H2BF;HIST2H3C;HIST2H3D;HIST2H4A;HIST3H2A;HIST3H2BB;HIST3H3;SNRPB;SNRPD1;SNRPD3;TRIM21
hsa00860	Porphyrin and chlorophyll metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00860+9843+124454+1371+54577+3163+54657+1356+54659+1355+5498+2990+54658+7364+54576+3052+211+54575+54600+3145+645+54578	-0.502834967172197	-2.1121327656141076	0	0.0014513070009070667	40	./Project_1604390584_GSEA/hsa00860.png	21	9843;124454;1371;54577;3163;54657;1356;54659;1355;5498;2990;54658;7364;54576;3052;211;54575;54600;3145;645;54578	ALAS1;BLVRB;COX15;CP;CPOX;EARS2;GUSB;HCCS;HEPH;HMBS;HMOX2;PPOX;UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A6;UGT1A7;UGT1A8;UGT1A9;UGT2B7
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+6470+229+230+587+5214+2806+162417+84076+26227+3418+4144+5832+6472+2875+5230+2023+84706+445+3417+3421+7167+22934+5634+29920+5211+5831+7086+2597+6888+226+435+95	-0.42944169193452264	-2.0750994169548957	0	0.001484291250927682	69	./Project_1604390584_GSEA/hsa01230.png	32	6470;229;230;587;5214;2806;162417;84076;26227;3418;4144;5832;6472;2875;5230;2023;84706;445;3417;3421;7167;22934;5634;29920;5211;5831;7086;2597;6888;226;435;95	ACY1;ALDH18A1;ALDOA;ALDOB;ALDOC;ASL;ASS1;BCAT2;ENO1;GAPDH;GOT2;GPT;GPT2;IDH1;IDH2;IDH3G;MAT2A;NAGS;PFKL;PFKP;PGK1;PHGDH;PRPS2;PYCR1;PYCR2;RPIA;SHMT1;SHMT2;TALDO1;TKT;TKTL2;TPI1
hsa00140	Steroid hormone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00140+1571+6783+412+1551+54577+1646+79154+1576+54657+54659+6715+7923+54658+7364+54576+3294+1577+1312+54575+54600+51478+8644+3291+54578+79644+6820	-0.44981640539523193	-2.022728221186241	0	0.0019350760012094225	56	./Project_1604390584_GSEA/hsa00140.png	26	1571;6783;412;1551;54577;1646;79154;1576;54657;54659;6715;7923;54658;7364;54576;3294;1577;1312;54575;54600;51478;8644;3291;54578;79644;6820	AKR1C2;AKR1C3;COMT;CYP2E1;CYP3A4;CYP3A5;CYP3A7;DHRS11;HSD11B2;HSD17B2;HSD17B7;HSD17B8;SRD5A1;SRD5A3;STS;SULT1E1;SULT2B1;UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A6;UGT1A7;UGT1A8;UGT1A9;UGT2B7
hsa04932	Non-alcoholic fatty liver disease (NAFLD)	http://www.kegg.jp/kegg-bin/show_pathway?hsa04932+3551+4704+51079+7386+1571+126328+6390+468+4695+4696+10975+1649+79602+4718+3552+7132+4717+1350+374291+29796+7385+2931+54205+4715+10062+1351+125965+6391+1337+4701+4713+637+4694+6945+4726+1345+5564+54539+207+27089+4723+4725+4706+5291+840+4728+4710+4720+7388+1327+440567+4705+581+4709+841+1537+4729+4722+51094+6389+4716+1340+4296+4697+1329+1349+7384+9377+7186+5970+5879	-0.36656291890553244	-2.0314429048718194	0	0.0019437147333576789	143	./Project_1604390584_GSEA/hsa04932.png	71	3551;4704;51079;7386;1571;126328;6390;468;4695;4696;10975;1649;79602;4718;3552;7132;4717;1350;374291;29796;7385;2931;54205;4715;10062;1351;125965;6391;1337;4701;4713;637;4694;6945;4726;1345;5564;54539;207;27089;4723;4725;4706;5291;840;4728;4710;4720;7388;1327;440567;4705;581;4709;841;1537;4729;4722;51094;6389;4716;1340;4296;4697;1329;1349;7384;9377;7186;5970;5879	ADIPOR1;ADIPOR2;AKT1;ATF4;BAX;BID;CASP7;CASP8;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6B2;COX6C;COX7B;COX7C;COX8A;CYC1;CYCS;CYP2E1;DDIT3;GSK3A;IKBKB;IL1A;MAP3K11;MLX;NDUFA1;NDUFA10;NDUFA11;NDUFA13;NDUFA2;NDUFA3;NDUFA4;NDUFA7;NDUFA9;NDUFAB1;NDUFB10;NDUFB11;NDUFB3;NDUFB4;NDUFB7;NDUFB9;NDUFC1;NDUFC2;NDUFS2;NDUFS3;NDUFS5;NDUFS6;NDUFS7;NDUFS8;NDUFV1;NDUFV2;NR1H3;PIK3CB;PRKAB1;RAC1;RELA;SDHA;SDHB;SDHC;TNFRSF1A;TRAF2;UQCR10;UQCR11;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ
hsa03040	Spliceosome	http://www.kegg.jp/kegg-bin/show_pathway?hsa03040+3310+9785+22916+51503+84844+23450+9416+7307+3306+3183+56259+3192+10450+9984+83443+27288+27339+10084+220988+3178+4116+27258+10523+24148+11338+6100+3303+55110+56949+25949+3304+26121+6625+6636+57819+9129+57461+6633+5093+6631+9092+23658+22827+6634+10465+9939+151903+8896+6635+6637+51690+10713+8175+6632+84321+9343+6627+6628+25804+6626+10262	-0.3819980785667589	-2.03479470663858	0	0.0019536825012210516	114	./Project_1604390584_GSEA/hsa03040.png	61	3310;9785;22916;51503;84844;23450;9416;7307;3306;3183;56259;3192;10450;9984;83443;27288;27339;10084;220988;3178;4116;27258;10523;24148;11338;6100;3303;55110;56949;25949;3304;26121;6625;6636;57819;9129;57461;6633;5093;6631;9092;23658;22827;6634;10465;9939;151903;8896;6635;6637;51690;10713;8175;6632;84321;9343;6627;6628;25804;6626;10262	BUD31;CCDC12;CHERP;CTNNBL1;CWC15;DDX23;DHX38;EFTUD2;HNRNPA1;HNRNPA3;HNRNPC;HNRNPU;HSPA1A;HSPA1B;HSPA2;HSPA6;ISY1;LSM2;LSM3;LSM4;LSM5;LSM7;MAGOH;MAGOHB;NCBP2;PCBP1;PHF5A;PPIE;PPIH;PQBP1;PRPF19;PRPF3;PRPF31;PRPF6;PUF60;RBM8A;RBMXL2;RP9;SART1;SF3A2;SF3B3;SF3B4;SF3B5;SNRNP70;SNRPA;SNRPA1;SNRPB;SNRPC;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SYF2;THOC1;THOC3;U2AF1;U2AF2;USP39;XAB2
hsa04727	GABAergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04727+54331+2775+5334+107+108+5566+57468+2744+774+109+2791+773+18+5579+2566+2788+2786+5567+2770+3763+23710+10681+59345+4905+776+2565+2572+9001+55879+113+140679+11345+2560+2554+2562+27165+111+6540+200959+115+779+2558+2793+2570+2784+775	0.48085487162862545	2.0208747985727453	0	0.0022954511215597965	88	./Project_1604390584_GSEA/hsa04727.png	46	54331;2775;5334;107;108;5566;57468;2744;774;109;2791;773;18;5579;2566;2788;2786;5567;2770;3763;23710;10681;59345;4905;776;2565;2572;9001;55879;113;140679;11345;2560;2554;2562;27165;111;6540;200959;115;779;2558;2793;2570;2784;775	ABAT;ADCY1;ADCY2;ADCY3;ADCY5;ADCY7;ADCY9;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1S;GABARAPL1;GABARAPL2;GABRA1;GABRA5;GABRB1;GABRB3;GABRG1;GABRG2;GABRQ;GABRR2;GABRR3;GAD2;GLS;GLS2;GNAI1;GNAO1;GNB3;GNB4;GNB5;GNG11;GNG2;GNG4;GNG7;GNGT2;HAP1;KCNJ6;NSF;PLCL1;PRKACA;PRKACB;PRKCB;SLC12A5;SLC32A1;SLC6A13
hsa04923	Regulation of lipolysis in adipocytes	http://www.kegg.jp/kegg-bin/show_pathway?hsa04923+107+10000+108+4881+5566+5733+109+8503+5140+2778+5295+5567+2770+7252+2167+5346+113+154+5293+7253+155+111+115+5742+364+5290+4886	0.49890963959066653	1.9430008470352702	0	0.00318812655772194	54	./Project_1604390584_GSEA/hsa04923.png	27	107;10000;108;4881;5566;5733;109;8503;5140;2778;5295;5567;2770;7252;2167;5346;113;154;5293;7253;155;111;115;5742;364;5290;4886	ADCY1;ADCY2;ADCY3;ADCY5;ADCY7;ADCY9;ADRB2;ADRB3;AKT3;AQP7;FABP4;GNAI1;GNAS;NPR1;NPY1R;PDE3B;PIK3CA;PIK3CD;PIK3R1;PIK3R3;PLIN1;PRKACA;PRKACB;PTGER3;PTGS1;TSHB;TSHR
hsa05033	Nicotine addiction	http://www.kegg.jp/kegg-bin/show_pathway?hsa05033+2892+1141+774+2891+773+2566+2893+2565+116443+55879+2890+57030+140679+2560+2554+2562+2903+8973+200959+2558+2570+57084+2569	0.532709395438108	1.9244195167402498	0	0.003388523084207319	40	./Project_1604390584_GSEA/hsa05033.png	23	2892;1141;774;2891;773;2566;2893;2565;116443;55879;2890;57030;140679;2560;2554;2562;2903;8973;200959;2558;2570;57084;2569	CACNA1A;CACNA1B;CHRNA6;CHRNB2;GABRA1;GABRA5;GABRB1;GABRB3;GABRG1;GABRG2;GABRQ;GABRR1;GABRR2;GABRR3;GRIA1;GRIA2;GRIA3;GRIA4;GRIN2A;GRIN3A;SLC17A6;SLC17A7;SLC32A1
hsa04724	Glutamatergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04724+54331+3708+2775+107+1742+5532+108+7220+2911+2917+5566+2892+85358+50944+2744+2901+2891+5533+109+2791+773+5579+2778+2788+2786+5567+2770+10681+2900+59345+2914+3760+2893+2898+776+8605+116443+5594+113+23236+2890+57030	0.45356180471753543	1.9749457223725913	0	0.0034431766823396948	111	./Project_1604390584_GSEA/hsa04724.png	42	54331;3708;2775;107;1742;5532;108;7220;2911;2917;5566;2892;85358;50944;2744;2901;2891;5533;109;2791;773;5579;2778;2788;2786;5567;2770;10681;2900;59345;2914;3760;2893;2898;776;8605;116443;5594;113;23236;2890;57030	ADCY1;ADCY2;ADCY3;ADCY7;CACNA1A;CACNA1D;DLG4;GLS;GNAI1;GNAO1;GNAS;GNB4;GNB5;GNG11;GNG2;GNG4;GNG7;GRIA1;GRIA2;GRIA3;GRIA4;GRIK2;GRIK4;GRIK5;GRIN3A;GRM1;GRM4;GRM7;ITPR1;KCNJ3;MAPK1;PLA2G4C;PLCB1;PPP3CB;PPP3CC;PRKACA;PRKACB;PRKCB;SHANK1;SHANK3;SLC17A7;TRPC1
